GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SessionAffinityConfigFluentImpl.ClientIPNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.ReplicaSetItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetricStatusFluentImpl.TargetNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NodeConditionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceQuotaFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,RBDVolumeSourceFluentImpl,667,0,120,0,77,0,107,0,47,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.CustomResourceDefinitionExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeStatusFluentImpl,139,0,32,0,24,0,28,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExternalMetricSourceFluentImpl.TargetAverageValueNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableCephFSPersistentVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodDisruptionBudgetSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NodeDaemonEndpointsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.GroupItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PodTemplateListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ISCSIVolumeSourceBuilder,429,0,30,0,86,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ImageLookupPolicyObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PodSecurityPolicyNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DaemonSetObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ScaleObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.RoleBindingListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.JobNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ProjectRequestNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLimitRange.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SELinuxOptionsBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodTemplateListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.VsphereVolumeNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WeightedPodAffinityTerm,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.FcNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodReadinessGate.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KeyToPathFluentImpl,139,0,32,0,24,0,28,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.VolumeNodeAffinityObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BindingBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedClusterFluentImpl,174,0,34,0,26,0,32,0,15,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,StatusFluentImpl.DetailsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.IngressStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Cluster,339,0,54,0,31,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AuthInfo,763,0,126,0,68,0,99,0,36,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeClaimStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.ImageSignatureExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerStateWaitingFluentImpl,103,0,24,0,19,0,21,0,9,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.GitBuildSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableServiceList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ModelFSGroupStrategyOptionsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.GenericWebHookCauseObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ScopeSelectorFluentImpl,539,0,78,0,50,0,64,0,25,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePod.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.SecurityContextConstraintsItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNodeStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ClusterRoleBindingListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,QuobyteVolumeSourceBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.OAuthClientAuthorizationNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.DeploymentListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodStatusFluentImpl.InitContainerStatusesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerStatusFluentImpl.LastStateNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableCinderPersistentVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeDaemonEndpointsFluentImpl.KubeletEndpointNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.SubjectAccessReviewExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MetricStatusFluentImpl.ExternalNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNodeAffinity,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.GlusterfsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodSecurityContext.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodTemplateList,305,0,46,0,29,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DownwardAPIVolumeSourceBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.OpenshiftRoleItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.HorizontalPodAutoscalerObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ConfigMapEnvSourceFluentImpl,117,0,24,0,21,0,23,0,11,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ScopeSelector,155,0,22,0,15,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.ProjectExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.OAuthClientListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.HorizontalPodAutoscalerStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableGCEPersistentDiskVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TypeMetaBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CephFSPersistentVolumeSourceFluentImpl,596,0,104,0,67,0,93,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CephFSPersistentVolumeSource,385,0,62,0,35,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AzureFileVolumeSource,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EndpointAddressBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerCondition,329,0,54,0,30,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NFSVolumeSourceBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableVsphereVirtualDiskVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.DaemonSetExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GlusterfsPersistentVolumeSource,283,0,46,0,26,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLoadBalancerStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.GitSourceRevisionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GroupVersionKindBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableMicroTime.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedAuthInfoFluentImpl.UserNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.CinderNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeProjectionFluentImpl.ServiceAccountTokenNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ScaleIOVolumeSourceFluentImpl,497,0,98,0,71,0,93,0,44,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NodeConfigSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableServiceAccount,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DownwardAPIProjection,155,0,22,0,15,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.HostAliasObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TypeMetaFluentImpl,103,0,24,0,19,0,21,0,9,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SecretListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MetricStatusBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodListBuilder,201,67,29,1,43,15,24,4,9,4
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodTemplateListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,IntOrString.Deserializer,0,30,0,2,0,8,0,3,0,2
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.JSONSchemaPropsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.OAuthAccessTokenNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ImageStreamListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,RBDPersistentVolumeSourceFluentImpl,668,0,120,0,77,0,107,0,47,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableServicePort.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableService,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HostAliasBuilder,177,45,29,1,39,11,25,3,10,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableConfig,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SourceControlUserObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ImageStreamTagObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableTypedLocalObjectReference,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BindingFluentImpl,317,0,60,0,43,0,57,0,27,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.NetNamespaceExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.IscsiNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableExecAction,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeFluentImpl.MetadataNestedImpl,16,19,0,0,4,4,2,2,2,2
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableHorizontalPodAutoscalerSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DownwardAPIProjectionFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PersistentVolumeClaimConditionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,StorageOSPersistentVolumeSourceBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceQuotaListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ConfigMapKeySelectorObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GlusterfsVolumeSource,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodDNSConfigOption.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SecretProjectionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ScaleNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceQuotaListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.CustomResourceSubresourceScaleObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MetricSpecFluentImpl,495,0,88,0,62,0,86,0,42,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountTokenProjectionBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableConfigMapKeySelector.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.LimitRangeSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DeleteOptions,443,0,70,0,41,0,57,0,22,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RoleRefObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AffinityFluentImpl.PodAntiAffinityNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ProjectRequestObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.NamespaceNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,FlexPersistentVolumeSourceFluentImpl.SecretRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerListBuilder,201,67,29,1,43,15,24,4,9,4
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LimitRangeItemBuilder,314,0,30,0,66,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableToleration,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ClusterRoleBindingObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.TemplateListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ModelAllowedFlexVolumeObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PhotonPersistentDiskVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RouteIngressConditionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.AggregationRuleNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeConditionBuilder,314,0,30,0,66,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MetricStatus,329,0,54,0,30,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLifecycle.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeStatusFluentImpl,3006,0,476,0,265,0,389,0,151,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ProjectSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LimitRangeFluentImpl,317,0,60,0,43,0,57,0,27,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PhotonPersistentDiskVolumeSource,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableObjectMetricSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SubjectAccessReviewStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EventFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EventSeriesBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PreconditionsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NamespaceStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CapabilitiesBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.TLSConfigObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableSecretProjection.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DeploymentStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodDNSConfigFluentImpl.OptionsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodTemplateObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Taint,283,0,46,0,26,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.BuildRequestNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AuthProviderConfig,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableFlexVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.LifecycleHookObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.apiextensions,DoneableServiceReference.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.apiextensions,CustomResourceDefinitionListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.apiextensions,DoneableCustomResourceDefinitionSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.apiextensions,CustomResourceDefinitionFluentImpl,424,0,78,0,55,0,75,0,36,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.apiextensions,DoneableCustomResourceDefinitionNames.new Function() {...},8,0,0,0,2,0,2,0,2,0
